,斯坦纳点名称,区域,子区域,x,y
13268,UDM18259,GSO,urban-suburban,607167.63,3994131.03
13269,UDM18261,GSO,urban-suburban,607174.36,3994125.9
13270,UDM18262,GSO,urban-suburban,607196.59,3994108.37
13271,UDM18263,GSO,urban-suburban,607154.18,3994141.3
13272,UDM18264,GSO,urban-suburban,607114.99,3994157.4
13273,UDM18266,GSO,urban-suburban,607024.98,3994021.68
13274,UDM18268,GSO,urban-suburban,607024.23,3994003.03
13275,UDM18269,GSO,urban-suburban,607025.74,3994040.32
13276,UDM18270,GSO,urban-suburban,607021.96,3993947.09
13277,UDM18271,GSO,urban-suburban,607023.09,3993975.06
13278,UDM18273,GSO,urban-suburban,607184.18,3993996.66
13279,UDM18274,GSO,urban-suburban,607191.55,3993981.89
13280,UDM18280,GSO,urban-suburban,611206.97,3996685.59
13281,UDM18287,GSO,urban-suburban,611262.05,3996673.2
13282,UDM18289,GSO,urban-suburban,611235.42,3996680.7
13283,UDM18291,GSO,urban-suburban,611222.11,3996684.45
13284,UDM18299,GSO,urban-suburban,611313.0,3996680.39
13285,UDM18301,GSO,urban-suburban,611330.77,3996679.64
13286,UDM18303,GSO,urban-suburban,611320.92,3996680.38
13287,UDM18305,GSO,urban-suburban,611461.24,3995416.8
13288,UDM18309,GSO,urban-suburban,611452.09,3995170.02
13289,UDM18311,GSO,urban-suburban,611475.49,3995226.78
13290,UDM18313,GSO,urban-suburban,611259.22,3995124.85
13291,UDM18315,GSO,urban-suburban,611299.43,3995239.36
13292,UDM18316,GSO,urban-suburban,611299.21,3995163.73
13293,UDM18317,GSO,urban-suburban,611355.22,3995127.87
13294,UDM18318,GSO,urban-suburban,611299.32,3995201.54
13295,UDM18320,GSO,urban-suburban,611199.41,3995123.26
13296,UDM18321,GSO,urban-suburban,611239.28,3995124.32
13297,UDM18324,GSO,urban-suburban,611179.47,3995122.73
13298,UDM18328,GSO,urban-suburban,611110.27,3995346.28
13299,UDM18329,GSO,urban-suburban,611140.58,3995364.53
13300,UDM18330,GSO,urban-suburban,611198.75,3995476.54
13301,UDM18331,GSO,urban-suburban,611232.51,3995476.57
13302,UDM18336,GSO,urban-suburban,611016.68,3995163.25
13303,UDM18337,GSO,urban-suburban,611010.02,3995104.01
13304,UDM18338,GSO,urban-suburban,611018.9,3995182.99
13305,UDM18341,GSO,urban-suburban,610975.42,3995096.06
13306,UDM18343,GSO,urban-suburban,611012.24,3995123.76
13307,UDM18345,GSO,urban-suburban,610798.09,3995351.94
13308,UDM18346,GSO,urban-suburban,610808.97,3995368.2
13309,UDM18347,GSO,urban-suburban,610776.05,3995318.65
13310,UDM18348,GSO,urban-suburban,610781.56,3995326.97
13311,UDM18349,GSO,urban-suburban,610792.28,3995472.83
13312,UDM18350,GSO,urban-suburban,610791.43,3995454.29
13313,UDM18351,GSO,urban-suburban,610794.39,3995519.18
13314,UDM18352,GSO,urban-suburban,610795.69,3995537.95
13315,UDM18353,GSO,urban-suburban,610794.81,3995528.45
13316,UDM18355,GSO,urban-suburban,610796.57,3995547.46
13317,UDM18356,GSO,urban-suburban,610791.01,3995445.03
13318,UDM18359,GSO,urban-suburban,611311.02,3994193.53
13319,UDM18360,GSO,urban-suburban,611307.62,3994136.3
13320,UDM18362,GSO,urban-suburban,611307.24,3994127.37
13321,UDM18366,GSO,urban-suburban,611307.24,3994127.37
13322,UDM18372,GSO,urban-suburban,610873.26,3993989.47
13323,UDM18374,GSO,urban-suburban,610871.95,3994079.67
13324,UDM18376,GSO,urban-suburban,610753.16,3994052.28
13325,UDM18377,GSO,urban-suburban,610792.33,3994082.76
13326,UDM18378,GSO,urban-suburban,610730.49,3994085.9
13327,UDM18380,GSO,urban-suburban,610788.89,3994221.34
13328,UDM18385,GSO,urban-suburban,610791.17,3994259.19
13329,UDM18387,GSO,urban-suburban,610787.74,3994202.42
13330,UDM18388,GSO,urban-suburban,610538.96,3994290.22
13331,UDM18389,GSO,urban-suburban,610530.46,3994272.27
13332,UDM18390,GSO,urban-suburban,611570.94,3994519.52
13333,UDM18391,GSO,urban-suburban,611572.03,3994537.62
13334,UDM18392,GSO,urban-suburban,611568.74,3994483.33
13335,UDM18394,GSO,urban-suburban,611346.06,3994633.51
13336,UDM18404,GSO,urban-suburban,611339.77,3994787.11
13337,UDM18406,GSO,urban-suburban,611313.64,3994780.84
13338,UDM18410,GSO,urban-suburban,611420.57,3994788.46
13339,UDM18412,GSO,urban-suburban,611419.22,3994769.62
13340,UDM18420,GSO,urban-suburban,609717.49,3996264.29
13341,UDM18431,GSO,urban-suburban,609708.89,3996310.89
13342,UDM18432,GSO,urban-suburban,609707.6,3996327.77
13343,UDM18435,GSO,urban-suburban,609723.6,3996360.29
13344,UDM18436,GSO,urban-suburban,609524.38,3996323.43
13345,UDM18441,GSO,urban-suburban,609512.65,3996308.39
13346,UDM18442,GSO,urban-suburban,609714.62,3996279.82
13347,UDM18444,GSO,urban-suburban,609711.75,3996295.35
13348,UDM18448,GSO,urban-suburban,609707.6,3996327.77
13349,UDM18451,GSO,urban-suburban,609706.31,3996344.65
13350,UDM18453,GSO,urban-suburban,609530.25,3996330.95
13351,UDM18454,GSO,urban-suburban,609536.11,3996338.47
13352,UDM18458,GSO,urban-suburban,609547.84,3996353.51
13353,UDM18459,GSO,urban-suburban,609553.71,3996361.03
13354,UDM18465,GSO,urban-suburban,609524.38,3996323.43
13355,UDM18467,GSO,urban-suburban,609559.57,3996368.55
13356,UDM18468,GSO,urban-suburban,609565.43,3996376.07
13357,UDM18470,GSO,urban-suburban,609582.69,3996398.42
13358,UDM18472,GSO,urban-suburban,609577.16,3996391.11
13359,UDM18476,GSO,urban-suburban,609593.76,3996413.04
13360,UDM18477,GSO,urban-suburban,609599.29,3996420.35
13361,UDM18479,GSO,urban-suburban,609604.82,3996427.66
13362,UDM18481,GSO,urban-suburban,609610.35,3996434.97
13363,UDM18483,GSO,urban-suburban,609706.97,3996415.81
13364,UDM18485,GSO,urban-suburban,609687.1,3996497.94
13365,UDM18486,GSO,urban-suburban,609708.8,3996448.98
13366,UDM18490,GSO,urban-suburban,609706.68,3996398.61
13367,UDM18493,GSO,urban-suburban,609710.33,3996464.95
13368,UDM18495,GSO,urban-suburban,609656.28,3996489.56
13369,UDM18496,GSO,urban-suburban,609716.51,3996529.15
13370,UDM18497,GSO,urban-suburban,609714.95,3996513.01
13371,UDM18498,GSO,urban-suburban,609713.4,3996496.88
13372,UDM18503,GSO,urban-suburban,609643.6,3996479.11
13373,UDM18505,GSO,urban-suburban,610483.25,3996835.95
13374,UDM18515,GSO,urban-suburban,610487.17,3996867.96
13375,UDM18526,GSO,urban-suburban,610465.66,3996860.58
13376,UDM18527,GSO,urban-suburban,600677.2,3997768.98
13377,UDM18528,GSO,urban-suburban,600706.36,3997775.64
13378,UDM18530,GSO,urban-suburban,600686.92,3997771.2
13379,UDM18533,GSO,urban-suburban,600648.77,3997703.31
13380,UDM18534,GSO,urban-suburban,600650.61,3997715.98
13381,UDM18537,GSO,urban-suburban,600659.71,3997761.95
13382,UDM18542,GSO,urban-suburban,600778.7,3997734.59
13383,UDM18547,GSO,urban-suburban,600711.8,3997781.75
13384,UDM18548,GSO,urban-suburban,600717.24,3997787.85
13385,UDM18550,GSO,urban-suburban,600730.28,3997808.2
13386,UDM18551,GSO,urban-suburban,600722.69,3997793.96
13387,UDM18554,GSO,urban-suburban,600761.64,3997852.04
13388,UDM18556,GSO,urban-suburban,600750.41,3997842.74
13389,UDM18557,GSO,urban-suburban,600739.69,3997831.27
13390,UDM18558,GSO,urban-suburban,600810.5,3997884.34
13391,UDM18559,GSO,urban-suburban,600802.49,3997876.48
13392,UDM18560,GSO,urban-suburban,600832.49,3997820.13
13393,UDM18561,GSO,urban-suburban,600829.35,3997826.31
13394,UDM18563,GSO,urban-suburban,600831.16,3997833.76
13395,UDM18564,GSO,urban-suburban,600848.8,3997826.09
13396,UDM18568,GSO,urban-suburban,600844.63,3997820.94
13397,UDM18569,GSO,urban-suburban,600854.48,3997840.47
13398,UDM18571,GSO,urban-suburban,600860.18,3997856.21
13399,UDM18579,GSO,urban-suburban,606829.1,3994756.68
13400,UDM18585,GSO,urban-suburban,606783.01,3994903.86
13401,UDM18597,GSO,urban-suburban,606849.66,3994954.51
13402,UDM18598,GSO,urban-suburban,606862.95,3994968.18
13403,UDM18599,GSO,urban-suburban,606849.66,3994954.51
13404,UDM18603,GSO,urban-suburban,606774.73,3994899.08
13405,UDM18605,GSO,urban-suburban,606836.36,3994940.84
13406,UDM18610,GSO,urban-suburban,607298.84,3994440.5
13407,UDM18611,GSO,urban-suburban,607340.22,3994420.37
13408,UDM18613,GSO,urban-suburban,607312.64,3994433.79
13409,UDM18615,GSO,urban-suburban,606984.89,3994374.82
13410,UDM18618,GSO,urban-suburban,607034.75,3994367.03
13411,UDM18631,GSO,urban-suburban,607015.64,3994269.96
13412,UDM18632,GSO,urban-suburban,607024.24,3994242.31
13413,UDM18633,GSO,urban-suburban,607021.38,3994251.52
13414,UDM18640,GSO,urban-suburban,607029.7,3994214.88
13415,UDM18643,GSO,urban-suburban,607029.15,3994196.9
13416,UDM18646,GSO,urban-suburban,607108.13,3994158.37
13417,UDM18650,GSO,urban-suburban,607134.31,3994153.26
13418,UDM18652,GSO,urban-suburban,607147.45,3994146.43
13419,UDM18654,GSO,urban-suburban,607182.79,3994264.51
13420,UDM18655,GSO,urban-suburban,607154.18,3994141.3
13421,UDM18656,GSO,urban-suburban,607147.45,3994146.43
13422,UDM18658,GSO,urban-suburban,607167.63,3994131.03
13423,UDM18660,GSO,urban-suburban,607174.36,3994125.9
13424,UDM18662,GSO,urban-suburban,607015.64,3994269.96
13425,UDM18663,GSO,urban-suburban,607021.38,3994251.52
13426,UDM18666,GSO,urban-suburban,604544.14,3993525.49
13427,UDM18667,GSO,urban-suburban,604599.06,3993520.52
13428,UDM18668,GSO,urban-suburban,608914.37,3992061.78
13429,UDM18670,GSO,urban-suburban,608876.53,3992086.85
13430,UDM18671,GSO,urban-suburban,608844.33,3992072.75
13431,UDM18675,GSO,urban-suburban,608694.75,3992180.15
13432,UDM18679,GSO,urban-suburban,608839.76,3992159.23
13433,UDM18680,GSO,urban-suburban,608907.88,3992197.26
13434,UDM18681,GSO,urban-suburban,608877.52,3992158.16
13435,UDM18683,GSO,urban-suburban,608721.17,3992724.85
13436,UDM18684,GSO,urban-suburban,608777.14,3992717.12
13437,UDM18686,GSO,urban-suburban,608778.42,3992749.11
13438,UDM18687,GSO,urban-suburban,608779.06,3992765.1
13439,UDM18689,GSO,urban-suburban,608806.84,3992974.17
13440,UDM18693,GSO,urban-suburban,608777.0,3992925.5
13441,UDM18695,GSO,urban-suburban,608818.51,3992882.99
13442,UDM18698,GSO,urban-suburban,608772.47,3992829.4
13443,UDM18700,GSO,urban-suburban,608774.8,3992886.35
13444,UDM18705,GSO,urban-suburban,608725.35,3992812.81
13445,UDM18709,GSO,urban-suburban,608739.71,3992982.17
13446,UDM18710,GSO,urban-suburban,608756.5,3992980.17
13447,UDM18711,GSO,urban-suburban,608681.5,3992989.13
13448,UDM18715,GSO,urban-suburban,608933.48,3992700.88
13449,UDM18717,GSO,urban-suburban,608993.2,3992645.37
13450,UDM18723,GSO,urban-suburban,608923.68,3992507.98
13451,UDM18727,GSO,urban-suburban,604583.61,3987381.21
13452,UDM18728,GSO,urban-suburban,604583.03,3987350.22
13453,UDM18730,GSO,urban-suburban,604121.18,3987215.44
13454,UDM18731,GSO,urban-suburban,604135.34,3987286.61
13455,UDM18733,GSO,urban-suburban,604121.18,3987232.39
13456,UDM18735,GSO,urban-suburban,604586.55,3987548.17
13457,UDM18736,GSO,urban-suburban,604588.85,3987627.48
13458,UDM18737,GSO,urban-suburban,604583.65,3987396.15
13459,UDM18738,GSO,urban-suburban,604584.02,3987430.57
13460,UDM18742,GSO,urban-suburban,604706.96,3987715.84
13461,UDM18745,GSO,urban-suburban,604584.71,3987469.54
13462,UDM18746,GSO,urban-suburban,604614.28,3987285.87
13463,UDM18748,GSO,urban-suburban,604582.49,3987334.17
13464,UDM18749,GSO,urban-suburban,604317.93,3987066.47
13465,UDM18750,GSO,urban-suburban,604395.73,3987068.04
13466,UDM18752,GSO,urban-suburban,604022.75,3987665.2
13467,UDM18753,GSO,urban-suburban,604023.5,3987648.05
13468,UDM18754,GSO,urban-suburban,604026.49,3987623.86
13469,UDM18755,GSO,urban-suburban,604025.32,3987630.99
13470,UDM18756,GSO,urban-suburban,604022.92,3987673.82
13471,UDM18758,GSO,urban-suburban,604029.42,3987718.34
13472,UDM18760,GSO,urban-suburban,604110.83,3987361.76
13473,UDM18762,GSO,urban-suburban,604149.49,3987289.99
13474,UDM18763,GSO,urban-suburban,604109.69,3987376.94
13475,UDM18768,GSO,urban-suburban,604239.39,3987346.09
13476,UDM18769,GSO,urban-suburban,604242.45,3987361.93
13477,UDM18771,GSO,urban-suburban,604249.91,3987394.19
13478,UDM18774,GSO,urban-suburban,604108.89,3987595.06
13479,UDM18775,GSO,urban-suburban,604092.36,3987587.78
13480,UDM18777,GSO,urban-suburban,604062.92,3987526.37
13481,UDM18779,GSO,urban-suburban,604218.98,3987293.48
13482,UDM18780,GSO,urban-suburban,604256.08,3987294.62
13483,UDM18783,GSO,urban-suburban,604398.6,3987848.97
13484,UDM18785,GSO,urban-suburban,604394.35,3988016.27
13485,UDM18786,GSO,urban-suburban,604394.6,3988056.05
13486,UDM18787,GSO,urban-suburban,604599.62,3987940.89
13487,UDM18788,GSO,urban-suburban,604582.55,3988005.04
13488,UDM18790,GSO,urban-suburban,604543.73,3987862.72
13489,UDM18791,GSO,urban-suburban,604471.16,3987855.85
13490,UDM18792,GSO,urban-suburban,604561.87,3987864.44
13491,UDM18795,GSO,urban-suburban,604394.93,3987937.74
13492,UDM18796,GSO,urban-suburban,604396.7,3987882.31
13493,UDM18797,GSO,urban-suburban,604543.38,3987745.2
13494,UDM18798,GSO,urban-suburban,604590.65,3987706.08
13495,UDM18801,GSO,urban-suburban,604489.3,3987857.57
13496,UDM18802,GSO,urban-suburban,604434.88,3987852.41
13497,UDM18803,GSO,urban-suburban,604590.0,3987667.13
13498,UDM18806,GSO,urban-suburban,604588.28,3987607.65
13499,UDM18808,GSO,urban-suburban,604596.05,3987832.58
13500,UDM18809,GSO,urban-suburban,604613.33,3987743.26
13501,UDM18812,GSO,urban-suburban,604498.29,3987740.89
13502,UDM18813,GSO,urban-suburban,600753.7,3994422.26
13503,UDM18814,GSO,urban-suburban,600677.79,3994417.08
13504,UDM18815,GSO,urban-suburban,600658.81,3994415.79
13505,UDM18816,GSO,urban-suburban,600811.69,3994571.11
13506,UDM18817,GSO,urban-suburban,600849.24,3994573.64
13507,UDM18821,GSO,urban-suburban,600793.81,3994795.06
13508,UDM18827,GSO,urban-suburban,601069.89,3994522.86
13509,UDM18828,GSO,urban-suburban,601075.01,3994446.39
13510,UDM18831,GSO,urban-suburban,600871.83,3994171.95
13511,UDM18832,GSO,urban-suburban,600939.53,3994181.28
13512,UDM18840,GSO,urban-suburban,600756.77,3994204.5
13513,UDM18848,GSO,urban-suburban,601201.19,3994208.5
13514,UDM18849,GSO,urban-suburban,601199.98,3994170.61
13515,UDM18850,GSO,urban-suburban,601067.88,3994244.58
13516,UDM18851,GSO,urban-suburban,601068.89,3994263.73
13517,UDM18852,GSO,urban-suburban,601069.39,3994273.3
13518,UDM18853,GSO,urban-suburban,601065.86,3994206.29
13519,UDM18854,GSO,urban-suburban,601064.85,3994187.15
13520,UDM18855,GSO,urban-suburban,601067.88,3994244.58
13521,UDM18856,GSO,urban-suburban,601070.01,3994292.53
13522,UDM18857,GSO,urban-suburban,601063.85,3994168.0
13523,UDM18858,GSO,urban-suburban,601061.83,3994129.71
13524,UDM18859,GSO,urban-suburban,601074.07,3994417.54
13525,UDM18860,GSO,urban-suburban,601073.14,3994388.7
13526,UDM18861,GSO,urban-suburban,601074.39,3994427.16
13527,UDM18862,GSO,urban-suburban,601071.89,3994350.23
13528,UDM18863,GSO,urban-suburban,601205.17,3994341.02
13529,UDM18864,GSO,urban-suburban,601205.69,3994359.93
13530,UDM18865,GSO,urban-suburban,601206.74,3994397.76
13531,UDM18871,GSO,urban-suburban,601015.1,3993975.97
13532,UDM18872,GSO,urban-suburban,601064.85,3994187.15
13533,UDM18873,GSO,urban-suburban,601071.14,3994090.16
13534,UDM18874,GSO,urban-suburban,600913.1,3994435.02
13535,UDM18875,GSO,urban-suburban,600907.25,3994509.12
13536,UDM18876,GSO,urban-suburban,600907.98,3994499.86
13537,UDM18878,GSO,urban-suburban,601070.01,3994292.53
13538,UDM18879,GSO,urban-suburban,601071.58,3994340.61
13539,UDM18880,GSO,urban-suburban,601070.64,3994311.77
13540,UDM18881,GSO,urban-suburban,601005.02,3994460.88
13541,UDM18882,GSO,urban-suburban,601039.07,3994478.5
13542,UDM18883,GSO,urban-suburban,601342.25,3994069.0
13543,UDM18884,GSO,urban-suburban,601335.02,3994110.3
13544,UDM18885,GSO,urban-suburban,601316.18,3994037.69
13545,UDM18887,GSO,urban-suburban,601342.27,3994349.37
13546,UDM18888,GSO,urban-suburban,601340.84,3994291.86
13547,UDM18890,GSO,urban-suburban,601367.1,3994214.25
13548,UDM18893,GSO,urban-suburban,601381.18,3994213.78
13549,UDM18894,GSO,urban-suburban,601339.41,3994234.35
13550,UDM18897,GSO,urban-suburban,601663.52,3994772.69
13551,UDM18898,GSO,urban-suburban,601604.55,3994763.96
13552,UDM18900,GSO,urban-suburban,601202.4,3994246.39
13553,UDM18903,GSO,urban-suburban,601201.8,3994227.44
13554,UDM18904,GSO,urban-suburban,601203.61,3994284.28
13555,UDM18906,GSO,urban-suburban,601194.27,3994110.67
13556,UDM18907,GSO,urban-suburban,601190.91,3994101.2
13557,UDM18908,GSO,urban-suburban,601180.77,3994078.56
13558,UDM18909,GSO,urban-suburban,601122.24,3994047.49
13559,UDM18911,GSO,urban-suburban,601197.23,3994127.01
13560,UDM18916,GSO,urban-suburban,601458.63,3994213.05
13561,UDM18920,GSO,urban-suburban,601439.27,3994213.23
13562,UDM18922,GSO,urban-suburban,601426.71,3994364.3
13563,UDM18923,GSO,urban-suburban,601396.79,3994366.5
13564,UDM18924,GSO,urban-suburban,601581.38,3994219.61
13565,UDM18925,GSO,urban-suburban,601534.79,3994214.67
13566,UDM18927,GSO,urban-suburban,601632.13,3994330.96
13567,UDM18928,GSO,urban-suburban,601594.78,3994337.02
13568,UDM18929,GSO,urban-suburban,601507.49,3994091.55
13569,UDM18932,GSO,urban-suburban,601640.19,3994291.11
13570,UDM18933,GSO,urban-suburban,601617.74,3994238.77
13571,UDM18935,GSO,urban-suburban,601557.44,3994343.08
13572,UDM18942,GSO,urban-suburban,605766.84,3985392.4
13573,UDM18945,GSO,urban-suburban,605766.17,3985374.68
13574,UDM18950,GSO,urban-suburban,605768.19,3985427.84
13575,UDM18967,GSO,urban-suburban,605768.34,3985443.9
13576,UDM18969,GSO,urban-suburban,605768.49,3985459.97
13577,UDM18971,GSO,urban-suburban,605768.79,3985492.1
13578,UDM18973,GSO,urban-suburban,605880.39,3985581.72
13579,UDM18975,GSO,urban-suburban,605861.82,3985582.49
13580,UDM18977,GSO,urban-suburban,605917.53,3985580.18
13581,UDM18980,GSO,urban-suburban,605985.42,3985577.84
13582,UDM18988,GSO,urban-suburban,606016.16,3985577.05
13583,UDM18992,GSO,urban-suburban,606030.62,3985576.22
13584,UDM18996,GSO,urban-suburban,606045.09,3985575.4
13585,UDM18998,GSO,urban-suburban,606099.08,3985569.95
13586,UDM19000,GSO,urban-suburban,606079.32,3985572.26
13587,UDM19004,GSO,urban-suburban,606118.85,3985567.64
13588,UDM19005,GSO,urban-suburban,606099.08,3985569.95
13589,UDM19009,GSO,urban-suburban,606059.55,3985574.57
13590,UDM19011,GSO,urban-suburban,606059.55,3985574.57
13591,UDM19015,GSO,urban-suburban,606019.73,3986053.82
13592,UDM19016,GSO,urban-suburban,606085.85,3986137.24
13593,UDM19018,GSO,urban-suburban,604898.62,3986924.72
13594,UDM19019,GSO,urban-suburban,604984.93,3986929.28
13595,UDM19020,GSO,urban-suburban,607528.64,3986815.21
13596,UDM19022,GSO,urban-suburban,607499.85,3986814.64
13597,UDM19025,GSO,urban-suburban,606599.4,3991219.53
13598,UDM19026,GSO,urban-suburban,606589.53,3991220.37
13599,UDM19028,GSO,urban-suburban,606540.16,3991224.56
13600,UDM19032,GSO,urban-suburban,606666.4,3991111.37
13601,UDM19034,GSO,urban-suburban,606665.85,3991072.22
13602,UDM19038,GSO,urban-suburban,606326.9,3991064.37
13603,UDM19039,GSO,urban-suburban,606300.44,3991075.6
13604,UDM19040,GSO,urban-suburban,606362.88,3991062.54
13605,UDM19041,GSO,urban-suburban,606299.49,3991056.35
13606,UDM19042,GSO,urban-suburban,606335.89,3991063.91
13607,UDM19043,GSO,urban-suburban,606299.08,3991046.96
13608,UDM19044,GSO,urban-suburban,606392.57,3991123.91
13609,UDM19045,GSO,urban-suburban,606392.96,3991132.87
13610,UDM19046,GSO,urban-suburban,606391.41,3991097.02
13611,UDM19051,GSO,urban-suburban,606669.53,3991249.5
13612,UDM19054,GSO,urban-suburban,606619.15,3991217.85
13613,UDM19055,GSO,urban-suburban,606668.52,3991213.66
13614,UDM19058,GSO,urban-suburban,606670.03,3991267.43
13615,UDM19060,GSO,urban-suburban,605972.12,3991507.15
13616,UDM19062,GSO,urban-suburban,606272.41,3991863.17
13617,UDM19063,GSO,urban-suburban,606291.14,3991862.93
13618,UDM19065,GSO,urban-suburban,606026.82,3991870.29
13619,UDM19066,GSO,urban-suburban,606046.13,3991869.63
13620,UDM19068,GSO,urban-suburban,606055.78,3991869.31
13621,UDM19070,GSO,urban-suburban,603295.69,3997381.09
13622,UDM19071,GSO,urban-suburban,603269.2,3997412.52
13623,UDM19072,GSO,urban-suburban,603300.31,3997373.89
13624,UDM19073,GSO,urban-suburban,603277.42,3997406.9
13625,UDM19075,GSO,urban-suburban,603420.37,3997487.55
13626,UDM19077,GSO,urban-suburban,603451.73,3997454.32
13627,UDM19078,GSO,urban-suburban,603541.08,3997799.09
13628,UDM19081,GSO,urban-suburban,603515.44,3997811.26
13629,UDM19083,GSO,urban-suburban,603480.81,3997780.47
13630,UDM19085,GSO,urban-suburban,602679.12,3997512.0
13631,UDM19086,GSO,urban-suburban,603426.95,3997481.23
13632,UDM19087,GSO,urban-suburban,603407.19,3997500.18
13633,UDM19088,GSO,urban-suburban,603360.2,3997520.04
13634,UDM19089,GSO,urban-suburban,603482.36,3997798.7
13635,UDM19091,GSO,urban-suburban,603477.7,3997744.01
13636,UDM19093,GSO,urban-suburban,603360.62,3997678.8
13637,UDM19094,GSO,urban-suburban,603361.69,3997694.68
13638,UDM19095,GSO,urban-suburban,603349.14,3997659.92
13639,UDM19096,GSO,urban-suburban,602749.04,3997751.47
